,crime_type,date,address,Latitude,Longitude
3691,Robbery,2019-03-06 0:00:00,200 BLOCK OF WEST 4TH STREET,30.2665708,-97.7448672
3692,Robbery,2019-03-06 0:00:00,1000 BLOCK OF E 172ND ST,40.8326568,-73.8863126
3693,Robbery,2019-03-06 0:00:00,W 170 ST/SHAKESPEARE AV,40.8404303,-73.9223899
3694,Robbery,2019-03-06 0:00:00,600 BLOCK OF HUDSON ST,40.7434809,-74.0282221
3695,Robbery,2019-03-06 0:00:00,900 BLOCK OF BROADWAY,,
3696,Robbery,2019-03-06 0:00:00,1600 BLOCK OF 80TH ST,,
3697,Robbery,2019-03-06 0:00:00,2000 BLOCK OF MERMAID AVE,40.5763897,-73.9868888
3698,Robbery,2019-03-06 0:00:00,ELIOT AV/80 ST,40.725189,-73.879082
3699,Robbery,2019-03-06 0:00:00,00 BLOCK OF E 10TH ST,39.7816837,-86.0560954
3700,Robbery,2019-03-05 0:00:00,GRAND CONCOURSE/E 138 ST,40.8133437,-73.9303311
3701,Robbery,2019-03-05 0:00:00,465C E 167TH ST,40.8299632,-73.9078973
3702,Robbery,2019-03-05 0:00:00,1200 BLOCK OF LELAND AVE,41.9672333,-87.6597143
3703,Robbery,2019-03-05 0:00:00,100 BLOCK OF W 230TH ST,33.8171092,-118.319908
3704,Robbery,2019-03-05 0:00:00,00 BLOCK OF W FORDHAM RD,40.862732,-73.9096908
3705,Robbery,2019-03-05 0:00:00,BEACH CHANNEL DR/BEACH 54 ST,40.5950465,-73.7845305
3706,Robbery,2019-03-05 0:00:00,RICHMOND TER/FRANKLIN AV,40.64539,-74.092949
3707,Robbery,2019-03-05 0:00:00,5400 BLOCK OF 6TH AVE,47.6680823,-122.3629988
3708,Robbery,2019-03-05 0:00:00,219-10 HILLSIDE AVENUE,40.7281819,-73.744535
3709,Robbery,2019-03-05 0:00:00,00 BLOCK OF BETHUNE ST,40.7369705,-74.0082618
3710,Robbery,2019-03-05 0:00:00,400 BLOCK OF BLAKE AVE,40.6664437,-73.9042634
3711,Robbery,2019-03-05 0:00:00,PITKIN AV/OSBORN ST,40.6699709,-73.9088919
3712,Robbery,2019-03-05 0:00:00,600 BLOCK OF BEACH 20TH ST,40.5996417,-73.7540337
3713,Robbery,2019-03-05 0:00:00,00 BLOCK OF INNIS ST,41.4222389,-79.7151081
3714,Robbery,2019-03-05 0:00:00,VAN SICLEN AV /COZINE AV,40.6562307,-73.8824873
3715,Robbery,2019-03-05 0:00:00,1800 BLOCK OF STORY AVE,40.822858,-73.86441
3716,Robbery,2019-03-05 0:00:00,100 BLOCK OF STREET STATION,,
3717,Robbery,2019-03-05 0:00:00,600 BLOCK OF COLUMBUS AVE,40.7886957,-73.9709872
3718,Robbery,2019-03-05 0:00:00,1-05 ASTORIA BLVD,40.7741423,-73.9364873
3719,Robbery,2019-03-05 0:00:00,OCEAN AV/QUENTIN RD,40.608467,-73.953262
3720,Robbery,2019-03-05 0:00:00,22-10 NEW HAVEN AVE,40.6014366,-73.75583
3721,Robbery,2019-03-05 0:00:00,100 BLOCK OF W 132ND ST,40.8122298,-73.942312
3722,Robbery,2019-03-05 0:00:00,146-37 TUSKEGEE AIRMEN WAY,40.6939808,-73.8029728
3723,Robbery,2019-03-05 0:00:00,OGDEN AV/W 166 ST,40.835596,-73.927887
3724,Robbery,2019-03-04 0:00:00,500 BLOCK OF PINE ST,,
3725,Robbery,2019-03-04 0:00:00,1700 BLOCK OF AMSTERDAM AVE,40.8247358,-73.9481778
3726,Robbery,2019-03-04 0:00:00,00 BLOCK OF CHURCH ST,39.9826053,-75.107514
3727,Robbery,2019-03-04 0:00:00,00 BLOCK OF SOUTH END AVE,40.7084922,-74.0182266
3728,Robbery,2019-03-04 0:00:00,1000 BLOCK OF E 59TH ST,,
3729,Robbery,2019-03-04 0:00:00,EUCLID AV/BLAKE AV,40.6716242,-73.8709059
3730,Robbery,2019-03-04 0:00:00,1000 BLOCK OF GERARD AVE,40.8303476,-73.9232844
3731,Robbery,2019-03-04 0:00:00,BOSTON RD/EASTCHESTER RD,40.877113,-73.845764
3732,Robbery,2019-03-04 0:00:00,100 BLOCK OF HAVEMEYER ST,40.7133002,-73.9566083
3733,Robbery,2019-03-04 0:00:00,BROADWAY/LA SALLE ST,40.8138237,-73.9598147
3734,Robbery,2019-03-04 0:00:00,500 BLOCK OF WOODWARD AVE,42.3300782,-83.0450736
3735,Robbery,2019-03-04 0:00:00,400 BLOCK OF MARCY AVE,40.7014991,-73.9519236
3736,Robbery,2019-03-04 0:00:00,400 BLOCK OF E 148TH ST,40.8151838,-73.918073
3737,Robbery,2019-03-04 0:00:00,1200 BLOCK OF 6TH AVE,47.6299313,-122.3446161
3738,Robbery,2019-03-04 0:00:00,1600 BLOCK OF FORT GEORGE HILL,40.8571527,-73.9282559
3739,Robbery,2019-03-04 0:00:00,3200 BLOCK OF 3RD AVE,,
3740,Robbery,2019-03-04 0:00:00,1100 BLOCK OF 8TH AVE,26.1395485,-81.7908982
3741,Robbery,2019-03-04 0:00:00,9300 BLOCK OF AVENUE M,40.626324,-73.9107652
3742,Robbery,2019-03-04 0:00:00,5700 BLOCK OF 8TH AVE,27.7796609,-82.7113824
3743,Robbery,2019-03-04 0:00:00,3700 BLOCK OF BARNES AVE,40.8805551,-73.8611145
3744,Robbery,2019-03-04 0:00:00,6200 BLOCK OF 9TH AVE,,
3745,Robbery,2019-03-04 0:00:00,300 BLOCK OF KNICKERBOCKER AVE,40.7015889,-73.923697
3746,Robbery,2019-03-04 0:00:00,00 BLOCK OF AVENUE V,40.597274,-73.9509515
3747,Robbery,2019-03-04 0:00:00,00 BLOCK OF HOYT ST,40.6836302,-73.989791
3748,Robbery,2019-03-03 0:00:00,100 BLOCK OF WAVERLY PL,28.5285564,-81.3755358
3749,Robbery,2019-03-03 0:00:00,100 BLOCK OF STREET STATION,,
3750,Robbery,2019-03-03 0:00:00,300 BLOCK OF ST MARKS PL,40.7266747,-73.983115
3751,Robbery,2019-03-03 0:00:00,200 BLOCK OF WILLIS AVE,40.7377214,-73.7008237
3752,Robbery,2019-03-03 0:00:00,1700 BLOCK OF MADISON AVE,40.107568,-74.221047
3753,Robbery,2019-03-03 0:00:00,87-53 165TH ST,40.7093857,-73.7977009
3754,Robbery,2019-03-03 0:00:00,91-00 172ND ST,40.7001461,-73.7839627
3755,Robbery,2019-03-03 0:00:00,200 BLOCK OF E BROADWAY,,
3756,Robbery,2019-03-03 0:00:00,400 BLOCK OF HOWARD AVE,44.087747,-123.1326099
3757,Robbery,2019-03-03 0:00:00,1700 BLOCK OF MADISON AVE,40.107568,-74.221047
3758,Robbery,2019-03-03 0:00:00,2200 BLOCK OF GRAND CONCOURSE,40.8555656,-73.9005321
3759,Robbery,2019-03-03 0:00:00,2500 BLOCK OF VALENTINE AVE,40.862472,-73.8953348
3760,Robbery,2019-03-03 0:00:00,800 BLOCK OF WASHINGTON AVE,43.0819062,-89.3754897
3761,Robbery,2019-03-03 0:00:00,2600 BLOCK OF DECATUR AVE,40.8630717,-73.89038
3762,Robbery,2019-03-03 0:00:00,153-18 90TH RD,40.704257,-73.802321
3763,Robbery,2019-03-03 0:00:00,600 BLOCK OF BEACH 20TH ST,40.5996417,-73.7540337
3764,Robbery,2019-03-03 0:00:00,00 BLOCK OF W FARMS SQUARE PLAZA,40.8414408,-73.880808
3765,Robbery,2019-03-03 0:00:00,2500 BLOCK OF BROADWAY,,
3766,Robbery,2019-03-02 0:00:00,700 BLOCK OF COURTLANDT AVE,40.8201783,-73.9176195
3767,Robbery,2019-03-02 0:00:00,500 BLOCK OF E 178TH ST,40.8480411,-73.8964833
3768,Robbery,2019-03-02 0:00:00,90-01 QUEENS BLVD,40.7343519,-73.8715877
3769,Robbery,2019-03-02 0:00:00,1900 BLOCK OF AMSTERDAM AVE,40.8309651,-73.9434349
3770,Robbery,2019-03-02 0:00:00,1200 BLOCK OF LONGFELLOW AVE,,
3771,Robbery,2019-03-02 0:00:00,1200 BLOCK OF LONGFELLOW AVE,,
3772,Robbery,2019-03-02 0:00:00,E 138 ST/WILLIS AV,40.8091127,-73.9228463
3773,Robbery,2019-03-02 0:00:00,54-9 ALMEDA AVE,40.597204,-73.7850933
3774,Robbery,2019-03-02 0:00:00,100 BLOCK OF GRANT AVE,40.7664476,-73.6501832
3775,Robbery,2019-03-02 0:00:00,200 BLOCK OF PUTNAM AVE,40.683394,-73.953317
3776,Robbery,2019-03-02 0:00:00,200 BLOCK OF E 156TH ST,40.8232781,-73.9238845
3777,Robbery,2019-03-02 0:00:00,2800 BLOCK OF ADAM CLAYTON POWELL JR BLVD,40.817466,-73.94259
3778,Robbery,2019-03-02 0:00:00,BROADWAY/33 ST,40.7489953,-73.9880316
3779,Robbery,2019-03-02 0:00:00,UTICA AV/EASTERN PKWY,40.6688464,-73.9311192
3780,Robbery,2019-03-02 0:00:00,FARMERS BLVD/JORDAN AV,40.702003,-73.765745
3781,Robbery,2019-03-02 0:00:00,COURT ST/ATLANTIC AV,40.6896809,-73.9923561
3782,Robbery,2019-03-02 0:00:00,300 BLOCK OF 36TH ST,40.7534726,-73.9925244
3783,Robbery,2019-03-02 0:00:00,GATES AVENUE STATION,40.6896184,-73.9222369
3784,Robbery,2019-03-02 0:00:00,200 BLOCK OF BUFFALO AVE,43.0829756,-79.0597352
3785,Robbery,2019-03-02 0:00:00,ASTORIA BLVD STATION,40.7657244,-73.8918474
3786,Robbery,2019-03-02 0:00:00,900 BLOCK OF SOUTHERN BLVD,26.6756499,-80.0631185
3787,Robbery,2019-03-02 0:00:00,5500 BLOCK OF U.S. 9,,
3788,Robbery,2019-03-02 0:00:00,700 BLOCK OF NOBLE AVE,41.1911704,-73.1838907
3789,Robbery,2019-03-02 0:00:00,,,
3790,Robbery,2019-03-02 0:00:00,3300 BLOCK OF 89TH ST,,
3791,Robbery,2019-03-02 0:00:00,ELDER AV,40.828583,-73.879158
3792,Robbery,2019-03-02 0:00:00,700 BLOCK OF EAGLE AVE,37.7782222,-122.2765878
3793,Robbery,2019-03-02 0:00:00,2000 BLOCK OF GRAND CONCOURSE,40.8512358,-73.9041306
3794,Robbery,2019-03-02 0:00:00,700 BLOCK OF COURTLANDT AVE,40.8201783,-73.9176195
3795,Robbery,2019-03-02 0:00:00,1400 BLOCK OF 3RD AVE,38.872906,-77.0151625
3796,Robbery,2019-03-16 0:00:00,1100 BLOCK OF E GUN HILL RD,40.873415,-73.854986
3797,Robbery,2019-03-16 0:00:00,W 145 ST/BROADWAY,40.8264107,-73.9503568
3798,Robbery,2019-03-16 0:00:00,E 14 ST/AV A,40.7304265,-73.980365
3799,Robbery,2019-03-16 0:00:00,WILSON AV/GATES AV,40.695572,-73.916054
3800,Robbery,2019-03-16 0:00:00,53-24 66TH ST,40.730637,-73.899496
3801,Robbery,2019-03-16 0:00:00,6700 BLOCK OF 73RD PL,41.7585246,-87.7954129
3802,Robbery,2019-03-16 0:00:00,2500 BLOCK OF 41ST AVE,25.4915846,-80.4161885
3803,Robbery,2019-03-16 0:00:00,2100 BLOCK OF ADAM CLAYTON POWELL JR BLVD,40.809395,-73.948589
3804,Robbery,2019-03-16 0:00:00,2900 BLOCK OF NOSTRAND AVE,40.6135327,-73.9446934
3805,Robbery,2019-03-16 0:00:00,00 BLOCK OF ST/9 AV,,
3806,Robbery,2019-03-16 0:00:00,87-1 MIDLAND PKWY,40.7138911,-73.7823967
3807,Robbery,2019-03-16 0:00:00,40-17 MAIN ST,40.7590355,-73.8296687
3808,Robbery,2019-03-16 0:00:00,600 BLOCK OF CRESCENT ST,,
3809,Robbery,2019-03-16 0:00:00,3900 BLOCK OF 3RD AVE,,
3810,Robbery,2019-03-16 0:00:00,WEBSTER AV/E TREMONT AV,40.8478014,-73.900964
3811,Robbery,2019-03-16 0:00:00,1100 BLOCK OF E GUN HILL RD,40.873415,-73.854986
3812,Robbery,2019-03-16 0:00:00,E 14 ST/AV A,40.7304265,-73.980365
3813,Robbery,2019-03-16 0:00:00,1700 BLOCK OF YORK AVE,40.7781488,-73.9451208
3814,Robbery,2019-03-16 0:00:00,1100 BLOCK OF LIBERTY AVE,42.4782479,-92.3423109
3815,Robbery,2019-03-16 0:00:00,WILSON AV/GATES AV,40.695572,-73.916054
3816,Robbery,2019-03-16 0:00:00,200 BLOCK OF LOTT AVE,40.6580436,-73.9062867
3817,Robbery,2019-03-16 0:00:00,W 106 ST/BROADWAY,40.8013672,-73.9677829
3818,Robbery,2019-03-16 0:00:00,600 BLOCK OF 9TH AVE,47.605888,-122.3247327
3819,Robbery,2019-03-16 0:00:00,HYLAN BL/MIDLAND AV,40.578251,-74.101944
3820,Robbery,2019-03-16 0:00:00,PROSPECT AV/HOME ST,40.8276828,-73.8984407
3821,Robbery,2019-03-16 0:00:00,155-33 JAMAICA AVE,40.7034421,-73.8003874
3822,Robbery,2019-03-16 0:00:00,400 BLOCK OF WATKINS ST,39.926708,-75.1525112
3823,Robbery,2019-03-16 0:00:00,3300 BLOCK OF 89TH ST,,
3824,Robbery,2019-03-15 0:00:00,400 BLOCK OF KINGS HWY,32.4817686,-93.7374148
3825,Robbery,2019-03-15 0:00:00,00 BLOCK OF WILLOW ST,,
3826,Robbery,2019-03-15 0:00:00,LEAVE IT BETTER KIDS GARDEN GRAND AVE,40.851991,-73.9107563
3827,Robbery,2019-03-15 0:00:00,300 BLOCK OF E 30TH ST,39.3250135,-76.6126437
3828,Robbery,2019-03-15 0:00:00,500 BLOCK OF WATKINS ST,39.9269166,-75.1540784
3829,Robbery,2019-03-15 0:00:00,00 BLOCK OF REMSEN AVE,40.6466536,-73.9131066
3830,Robbery,2019-03-15 0:00:00,400 BLOCK OF AUTUMN AVE,40.679974,-73.869547
3831,Robbery,2019-03-15 0:00:00,1800 BLOCK OF MONROE AVE,43.0652813,-89.4165981
3832,Robbery,2019-03-15 0:00:00,GRAND CONCOURSE/E 172 ST,40.8408723,-73.9125154
3833,Robbery,2019-03-15 0:00:00,00 BLOCK OF WILLOW ST,,
3834,Robbery,2019-03-15 0:00:00,100 BLOCK OF S PORTLAND AVE,40.686323,-73.9744535
3835,Robbery,2019-03-15 0:00:00,900 BLOCK OF AVENUE C,40.6784985,-74.1087951
3836,Robbery,2019-03-15 0:00:00,W LOTS AV/PENNSYLVANIA AV,39.9667088,-75.1778379
3837,Robbery,2019-03-15 0:00:00,GUY R BREWER BL /119 AV,40.682401,-73.781917
3838,Robbery,2019-03-15 0:00:00,200 BLOCK OF STUYVESANT AVE,40.6883298,-73.933319
3839,Robbery,2019-03-15 0:00:00,BROADWAY/W 84 ST,40.786819,-73.977982
3840,Robbery,2019-03-15 0:00:00,134-4 35TH AVE,40.7640184,-73.8331126
3841,Robbery,2019-03-15 0:00:00,3RD AVE,40.8327501,-73.9050863
3842,Robbery,2019-03-15 0:00:00,100 BLOCK OF WELDON ST,43.1274862,-77.6408824
3843,Robbery,2019-03-15 0:00:00,WESTCHESTER AV/ FTELEY AV,40.830196,-73.872009
3844,Robbery,2019-03-15 0:00:00,E KINGSBRIDGE RD/E 192 ST,40.8639362,-73.894284
3845,Robbery,2019-03-15 0:00:00,400 BLOCK OF KINGS HWY,32.4817686,-93.7374148
3846,Robbery,2019-03-15 0:00:00,100 BLOCK OF FORSYTH ST,40.7182852,-73.9926038
3847,Robbery,2019-03-14 0:00:00,E 149 ST/BERGEN AV,40.8156758,-73.9168137
3848,Robbery,2019-03-14 0:00:00,600 BLOCK OF SUTTER AVE,40.669068,-73.8963696
3849,Robbery,2019-03-14 0:00:00,1600 BLOCK OF GATES AVE,40.7010542,-73.910697
3850,Robbery,2019-03-14 0:00:00,00 BLOCK OF AV/86 ST,40.6093466,-74.0060919
3851,Robbery,2019-03-14 0:00:00,4700 BLOCK OF NEW UTRECHT AVE,40.6383181,-73.9945327
3852,Robbery,2019-03-14 0:00:00,UNION ST,37.7985984,-122.4237038
3853,Robbery,2019-03-14 0:00:00,3700 BLOCK OF FREDERICK DOUGLASS BLVD,40.8305223,-73.9361877
3854,Robbery,2019-03-14 0:00:00,700 BLOCK OF 5TH AVE,40.7616511,-73.9754019
3855,Robbery,2019-03-14 0:00:00,7100 BLOCK OF 3RD AVE,27.7742599,-82.7368425
3856,Robbery,2019-03-14 0:00:00,200 BLOCK OF DUMONT AVE,40.9401783,-73.9859964
3857,Robbery,2019-03-14 0:00:00,1400 BLOCK OF JEROME AVE,40.8404384,-73.9172034
3858,Robbery,2019-03-14 0:00:00,19000 BLOCK OF HOLLIS AVE,40.7066223,-73.7619956
3859,Robbery,2019-03-14 0:00:00,SUTPHIN BLVD/ARCHER AV,40.7005728,-73.8077071
3860,Robbery,2019-03-14 0:00:00,00 BLOCK OF SUTTER AVE,,
3861,Robbery,2019-03-14 0:00:00,NEREID AV/MURDOCK AV,40.899811,-73.843674
3862,Robbery,2019-03-14 0:00:00,1300 BLOCK OF GRAND CONCOURSE,40.8365193,-73.9151537
3863,Robbery,2019-03-14 0:00:00,00 BLOCK OF E 191ST ST,,
3864,Robbery,2019-03-14 0:00:00,157-19 65TH AVE,40.737993,-73.8110899
3865,Robbery,2019-03-14 0:00:00,GATES AVENUE STATION,40.6896184,-73.9222369
3866,Robbery,2019-03-14 0:00:00,00 BLOCK OF AV/68 ST,40.7678741,-73.9638866
3867,Robbery,2019-03-14 0:00:00,PENNSYLVANIA AV/STANLEY AV,40.6569915,-73.889431
3868,Robbery,2019-03-14 0:00:00,1400 BLOCK OF TOWNSEND AVE,40.8400449,-73.916604
3869,Robbery,2019-03-14 0:00:00,1000 BLOCK OF HERKIMER ST,40.6778697,-73.920408
3870,Robbery,2019-03-14 0:00:00,00 BLOCK OF ST NICHOLAS AVE,40.8280385,-73.9424401
3871,Robbery,2019-03-14 0:00:00,,,
3872,Robbery,2019-03-13 0:00:00,700 BLOCK OF E 135TH ST,40.8026506,-73.9141423
3873,Robbery,2019-03-13 0:00:00,00 BLOCK OF AV/10 ST,,
3874,Robbery,2019-03-13 0:00:00,FLATBUSH AV/EMPIRE BLVD,40.6630882,-73.962319
3875,Robbery,2019-03-13 0:00:00,E TREMONT AV/PROSPECT AV,40.8443788,-73.8890314
3876,Robbery,2019-03-13 0:00:00,HUTCHINSON RIVER PKY/LAFAYETTE AV,40.8249526,-73.8365745
3877,Robbery,2019-03-13 0:00:00,164-27 HIGHLAND AVE,40.7120729,-73.800601
3878,Robbery,2019-03-13 0:00:00,100 BLOCK OF UNIVERSITY PL,40.7342077,-73.9928279
3879,Robbery,2019-03-13 0:00:00,200 BLOCK OF 3RD AVE,,
3880,Robbery,2019-03-13 0:00:00,W 116 ST/MALCOLM X BL,40.8020097,-73.949623
3881,Robbery,2019-03-13 0:00:00,219-14 145TH AVE,40.664436,-73.75843
3882,Robbery,2019-03-13 0:00:00,200 BLOCK OF MILLER AVE,41.0026938,-80.3710629
3883,Robbery,2019-03-13 0:00:00,700 BLOCK OF PUGSLEY AVE,40.820439,-73.8543679
3884,Robbery,2019-03-13 0:00:00,3700 BLOCK OF BROADWAY,,
3885,Robbery,2019-03-13 0:00:00,00 BLOCK OF W 182ND ST,33.8656159,-118.3170504
3886,Robbery,2019-03-13 0:00:00,700 BLOCK OF E 135TH ST,40.8026506,-73.9141423
3887,Robbery,2019-03-13 0:00:00,BROADWAY/MYRTLE AV,40.6967004,-73.9349021
3888,Robbery,2019-03-13 0:00:00,14500 BLOCK OF 243RD ST,40.664043,-73.736527
3889,Robbery,2019-03-13 0:00:00,1600 BLOCK OF PARK AVE,40.7470011,-73.9814175
3890,Robbery,2019-03-13 0:00:00,1400 BLOCK OF BROADWAY,,
3891,Robbery,2019-03-13 0:00:00,2400 BLOCK OF ADAM CLAYTON POWELL JR BLVD,40.8188337,-73.9416307
3892,Robbery,2019-03-13 0:00:00,2400 BLOCK OF AMSTERDAM AVE,40.8470547,-73.9320505
3893,Robbery,2019-03-13 0:00:00,196-1 LINDEN BLVD,40.6934829,-73.7558824
3894,Robbery,2019-03-13 0:00:00,3000 BLOCK OF AVENUE U,40.6005889,-73.938924
3895,Robbery,2019-03-13 0:00:00,UNIVERSITY AV/W TREMONT AV,40.850449,-73.915138
3896,Robbery,2019-03-13 0:00:00,UNIVERSITY AV/W TREMONT AV,40.850449,-73.915138
3897,Robbery,2019-03-13 0:00:00,17500 BLOCK OF ROCKAWAY BLVD,40.664225,-73.7774681
3898,Robbery,2019-03-12 0:00:00,1100 BLOCK OF PELHAM PKWY N,40.858513,-73.8462794
3899,Robbery,2019-03-12 0:00:00,100 BLOCK OF E 208TH ST,40.8780231,-73.8818298
3900,Robbery,2019-03-12 0:00:00,1800 BLOCK OF 3RD AVE,37.5586762,-77.4257786
3901,Robbery,2019-03-12 0:00:00,10400 BLOCK OF GLENWOOD RD,,
3902,Robbery,2019-03-12 0:00:00,1A E TREMONT AVE,40.8518155,-73.9089954
3903,Robbery,2019-03-12 0:00:00,E GRAND ST,41.8918564,-87.6265211
3904,Robbery,2019-03-12 0:00:00,400 BLOCK OF STUYVESANT AVE,40.6810003,-73.9319063
3905,Robbery,2019-03-12 0:00:00,8200 BLOCK OF BROADWAY,29.6756181,-95.278018
3906,Robbery,2019-03-12 0:00:00,43-20 102ND ST,40.7466619,-73.8627247
3907,Robbery,2019-03-12 0:00:00,700 BLOCK OF HENRY ST,30.216594,-93.2311629
3908,Robbery,2019-03-12 0:00:00,1000 BLOCK OF BLAKE AVE,40.6697106,-73.8813934
3909,Robbery,2019-03-12 0:00:00,117-2 107TH AVE,25.7691841,-80.3689749
3910,Robbery,2019-03-12 0:00:00,600 BLOCK OF WARING AVE,40.8614064,-73.8705649
3911,Robbery,2019-03-12 0:00:00,1400 BLOCK OF TELLER AVE,40.8371465,-73.9096404
3912,Robbery,2019-03-12 0:00:00,1-05 ASTORIA BLVD,40.7741423,-73.9364873
3913,Robbery,2019-03-12 0:00:00,00 BLOCK OF E 116TH ST,40.7973605,-73.9386029
3914,Robbery,2019-03-12 0:00:00,FULTON ST/WASHINGTON AV,40.6830433,-73.9647875
3915,Robbery,2019-03-12 0:00:00,3500 BLOCK OF WHITE PLAINS RD,40.8774269,-73.8659578
3916,Robbery,2019-03-12 0:00:00,1100 BLOCK OF BOSTON RD,42.1389364,-72.5075014
3917,Robbery,2019-03-12 0:00:00,229B E TREMONT AVE,40.8492539,-73.9045903
3918,Robbery,2019-03-12 0:00:00,MAIN ST/38 AV,40.7607806,-73.8306199
3919,Robbery,2019-03-12 0:00:00,8900 BLOCK OF 37TH AVE,39.000682,-76.947428
3920,Robbery,2019-03-12 0:00:00,41-1 48TH AVE,40.7398655,-73.9240556
3921,Robbery,2019-03-12 0:00:00,PITKIN AV/OSBORN ST,40.6699709,-73.9088919
